worker_name,hire_name,hire_height,hire_width,is_cnc,trade_code,tool_operation_id,oper_group_id,num,worker_encoded,material,h_name_freq,h_width_freq,h_height_freq,material_freq,tool_operation_id_encoded,oper_group_id_encoded,trade_code_encoded
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,25,100,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,25,8,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,35,8,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1368,35,64,12,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,3.6575028636884306,3.64766834573378,3.671728971962617
Бригада Пасютина,БЛЮМ,250,0,0,1367,21,24,4,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1367,21,35,4,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,35,4,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,23,192,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,0.23626373626373626,0.5812154696132596
Бригада Пасютина,БЛЮМ,160,0,0,1367,21,23,32,2,БЛЮМ 0 160,0.05805916505391208,0.49018523638374345,0.026264860381531654,0.015482444014376555,0.5407331975560081,0.23626373626373626,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,1,1367,21,24,8,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,24,14,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,35,4,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1367,21,35,8,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,160,0,0,1367,21,24,96,2,БЛЮМ 0 160,0.05805916505391208,0.49018523638374345,0.026264860381531654,0.015482444014376555,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1383,38,88,4,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,1.3751428735991091,1.9964679104043719,1.5268169988604148
Бригада Пасютина,БЛЮМ,360,0,0,1367,21,24,8,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,23,11,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,0.23626373626373626,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,1,1367,21,24,48,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,160,0,0,1383,38,88,16,2,БЛЮМ 0 160,0.05805916505391208,0.49018523638374345,0.026264860381531654,0.015482444014376555,1.3751428735991091,1.9964679104043719,1.5268169988604148
Бригада Пасютина,БЛЮМ,250,0,0,1498,39,83,12,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,2.026878900402192,2.0287040924179824,2.026878900402192
Бригада Пасютина,БЛЮМ,200,0,0,1383,555,90,22,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,2.0558923204231108,2.044540050100237,1.5268169988604148
Бригада Пасютина,БЛЮМ,300,0,0,1383,38,89,8,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,1.3751428735991091,2.0695155205928,1.5268169988604148
Бригада Пасютина,БЛЮМ,160,0,0,1383,38,88,1,2,БЛЮМ 0 160,0.05805916505391208,0.49018523638374345,0.026264860381531654,0.015482444014376555,1.3751428735991091,1.9964679104043719,1.5268169988604148
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,25,4,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1367,21,24,5,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,300,0,0,1367,21,35,32,2,БЛЮМ 0 300,0.05805916505391208,0.49018523638374345,0.012164777439867294,0.009676527508985348,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,200,0,0,1367,21,24,82,2,БЛЮМ 0 200,0.05805916505391208,0.49018523638374345,0.029858999170583357,0.016035388443461432,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,360,0,0,1367,21,35,16,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,360,0,0,1367,21,35,19,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1383,38,89,12,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,1.3751428735991091,2.0695155205928,1.5268169988604148
Бригада Пасютина,БЛЮМ,360,0,0,1367,21,25,5,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,250,0,0,1367,21,25,3,2,БЛЮМ 0 250,0.05805916505391208,0.49018523638374345,0.01962952723251313,0.012164777439867294,0.5407331975560081,2.0484975074406826,0.5812154696132596
Бригада Пасютина,БЛЮМ,360,0,0,1368,35,65,4,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,3.6575028636884306,3.8095238095060258,3.671728971962617
Бригада Пасютина,БЛЮМ,360,0,0,1367,21,24,2,2,БЛЮМ 0 360,0.05805916505391208,0.49018523638374345,0.004700027647221454,0.004700027647221454,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,БЛЮМ,160,0,0,1368,35,64,2,2,БЛЮМ 0 160,0.05805916505391208,0.49018523638374345,0.026264860381531654,0.015482444014376555,3.6575028636884306,3.64766834573378,3.671728971962617
